CIFDB_ACCT_ID,MRCHNT_DBA_NM,TRAN_DATE,TRAN_POST_DATE,TRAN_CD,TRAN_CAT_CD,TRANS_FRAUD_FLAG,TRAN_AMT,INCHG_FEE,DBR_CD_ID,MRCHNT_CITY_NM,MRCHNT_STATE_CD,Status,Description,CIFDB_ACCNT_ID,ELCTRNC_PYMT_VALUE
5173142,"Tate, Craig and Vaughan",02/24/2025,02/23/2025,105,1,N,2837.38,29.05,,Lake Douglas,AK,Successful,"Tate, Craig and Vaughan transaction of $2837.38 was successful.",5678577,N
8890729,Hutchinson and Sons,04/06/2025,12/26/2024,105,1,Y,2589.85,21.02,,Port Jesseton,MD,Successful,Hutchinson and Sons transaction of $2589.85 was successful.,1062839,N
1076004,Ortega LLC,12/18/2024,04/13/2025,105,1,N,1368.06,24.24,D,Oliviafort,KS,Successful,Ortega LLC transaction of $1368.06 was successful.,3443532,Y
5609903,"Hunt, Brown and Berg",01/19/2025,03/31/2025,825,1,N,5165.87,81.83,D,South Jason,AL,Returned,"Hunt, Brown and Berg transaction of $5165.87 was returned.",1941256,N
8666938,Mullen-Williams,02/27/2025,04/22/2025,105,1,Y,4578.47,120.57,,Port Mackenzie,CO,Successful,Mullen-Williams transaction of $4578.47 was successful.,1720228,Y
8268397,Smith-Day,04/23/2025,04/26/2025,105,1,Y,8463.56,173.76,C,Lake Wendychester,MN,Successful,Smith-Day transaction of $8463.56 was successful.,6987608,N
1441523,Phillips Ltd,12/30/2024,02/09/2025,825,1,N,1030.78,15.26,D,Lake Teresa,SD,Returned,Phillips Ltd transaction of $1030.78 was returned.,4019147,N
8250024,"Johnson, Walls and Manning",05/27/2025,12/20/2024,105,1,N,770.35,17.87,D,Coltonside,CA,Successful,"Johnson, Walls and Manning transaction of $770.35 was successful.",2337183,Y
2609302,"Mcintyre, Cole and Johnson",01/17/2025,02/21/2025,105,1,N,2611.29,70.95,,Schroederchester,WA,Successful,"Mcintyre, Cole and Johnson transaction of $2611.29 was successful.",8882567,N
4429433,Cortez Inc,03/20/2025,02/06/2025,825,1,N,6108.91,128.24,D,Heatherbury,MI,Returned,Cortez Inc transaction of $6108.91 was returned.,1252524,N
1312837,"Johnson, Morris and Watkins",01/05/2025,03/30/2025,105,1,Y,6458.9,158.49,D,Elizabethchester,CA,Successful,"Johnson, Morris and Watkins transaction of $6458.9 was successful.",3918602,N
9128100,"Torres, Perez and Pacheco",01/26/2025,05/05/2025,105,1,Y,1361.47,31.04,D,Port Dustin,OK,Successful,"Torres, Perez and Pacheco transaction of $1361.47 was successful.",1069819,N
8291940,"Hebert, Crawford and Mccall",04/21/2025,05/01/2025,825,1,Y,8995.59,225.24,C,Millerfort,OH,Returned,"Hebert, Crawford and Mccall transaction of $8995.59 was returned.",1131576,N
1558555,Harper-Peterson,01/05/2025,03/15/2025,825,1,Y,9803.47,216.29,C,Berrychester,WA,Returned,Harper-Peterson transaction of $9803.47 was returned.,5878890,N
9229263,"Dunn, Smith and Olson",05/01/2025,03/05/2025,825,1,N,8746.07,109.51,C,Port Susanburgh,NC,Returned,"Dunn, Smith and Olson transaction of $8746.07 was returned.",4381324,N
5183703,Anderson-Owens,03/23/2025,05/15/2025,105,1,Y,7588.62,115.2,,Combsburgh,MO,Successful,Anderson-Owens transaction of $7588.62 was successful.,7350038,N
7465311,"Anthony, Singleton and Maldonado",01/23/2025,03/02/2025,105,1,N,2211.24,50.86,C,Cynthiahaven,OH,Successful,"Anthony, Singleton and Maldonado transaction of $2211.24 was successful.",5078160,Y
2333224,"Jackson, Wallace and Collins",01/06/2025,01/15/2025,105,1,N,6012.82,42.7,,Hodgesborough,WV,Successful,"Jackson, Wallace and Collins transaction of $6012.82 was successful.",4290314,Y
1025732,Kennedy-Davis,01/09/2025,02/12/2025,825,1,Y,9065.98,250.15,D,Donnahaven,WI,Returned,Kennedy-Davis transaction of $9065.98 was returned.,5004289,N
6876692,Rodriguez and Sons,05/03/2025,12/16/2024,825,1,N,492.48,5.12,D,North Markfurt,CO,Returned,Rodriguez and Sons transaction of $492.48 was returned.,9580364,N
3460898,Woodward Group,12/10/2024,01/12/2025,105,1,N,2160.24,27.22,D,Mcneilhaven,IN,Successful,Woodward Group transaction of $2160.24 was successful.,8960902,Y
5331289,White and Sons,04/21/2025,04/04/2025,105,1,Y,2330.13,42.95,,West Jeffreybury,ID,Successful,White and Sons transaction of $2330.13 was successful.,9922277,N
4291291,"Hicks, Walton and Howell",05/01/2025,04/10/2025,105,1,N,6797.88,49.08,,Robertstad,WA,Successful,"Hicks, Walton and Howell transaction of $6797.88 was successful.",6136927,N
8524467,Anderson Ltd,01/30/2025,02/22/2025,825,1,N,3018.02,80.46,D,Pagebury,RI,Returned,Anderson Ltd transaction of $3018.02 was returned.,1699037,N
8180776,"Copeland, Williams and Parker",04/15/2025,05/20/2025,825,1,Y,3884.3,111.01,D,Joanville,VT,Returned,"Copeland, Williams and Parker transaction of $3884.3 was returned.",8875054,N
1690217,Rodriguez Group,12/22/2024,01/29/2025,825,1,N,2653.34,46.15,D,South Ernestview,NJ,Returned,Rodriguez Group transaction of $2653.34 was returned.,2477112,N
5812616,Gregory-Hernandez,01/30/2025,03/07/2025,825,1,N,8393.91,191.56,C,Joeberg,OR,Returned,Gregory-Hernandez transaction of $8393.91 was returned.,1068103,N
4192003,"Taylor, Smith and Guerrero",04/19/2025,02/18/2025,825,1,N,8782.39,234.76,C,East Tina,AZ,Returned,"Taylor, Smith and Guerrero transaction of $8782.39 was returned.",5902242,N
7531259,Brown PLC,02/25/2025,12/10/2024,105,1,N,2817.52,32.76,C,Gentryville,SC,Successful,Brown PLC transaction of $2817.52 was successful.,9199121,N
9053373,"Gray, Gutierrez and Mccann",05/12/2025,03/17/2025,105,1,N,809.77,16.13,D,Kingtown,WV,Successful,"Gray, Gutierrez and Mccann transaction of $809.77 was successful.",8489098,N
6000408,"Humphrey, Griffin and Hood",04/18/2025,12/16/2024,105,1,N,7545.04,182.31,,Millerbury,WY,Successful,"Humphrey, Griffin and Hood transaction of $7545.04 was successful.",6841937,Y
1996482,"Duffy, Miller and Jensen",05/15/2025,02/05/2025,105,1,Y,6435.28,39.66,D,Cameronland,NC,Successful,"Duffy, Miller and Jensen transaction of $6435.28 was successful.",9393188,Y
7862572,"Griffin, Ramos and Harris",02/23/2025,03/09/2025,825,1,N,7261.1,63.54,,West Melissa,MS,Returned,"Griffin, Ramos and Harris transaction of $7261.1 was returned.",4744497,N
5418977,"Johnson, Stewart and Peterson",04/04/2025,02/10/2025,825,1,N,6548.67,101.94,C,Gonzalezbury,TX,Returned,"Johnson, Stewart and Peterson transaction of $6548.67 was returned.",2886329,N
4024821,Stevenson-Montoya,02/18/2025,05/13/2025,105,1,N,4301.22,24.94,,New Lisa,MO,Successful,Stevenson-Montoya transaction of $4301.22 was successful.,8883131,N
1617723,"Gordon, Hartman and Nguyen",01/24/2025,05/10/2025,105,1,Y,8555.39,164.82,C,Bethburgh,MI,Successful,"Gordon, Hartman and Nguyen transaction of $8555.39 was successful.",5050478,Y
2005458,Bridges-Miranda,05/16/2025,12/30/2024,825,1,N,8245.6,57.26,,Kimberlyside,KS,Returned,Bridges-Miranda transaction of $8245.6 was returned.,6962393,N
6274054,Griffin PLC,12/26/2024,04/20/2025,825,1,Y,6830.06,88.5,C,Kingport,NJ,Returned,Griffin PLC transaction of $6830.06 was returned.,7949660,N
5641950,Cunningham Group,04/10/2025,03/03/2025,825,1,Y,3123.03,39.54,D,Davidfurt,ME,Returned,Cunningham Group transaction of $3123.03 was returned.,5426300,N
2560438,Tucker LLC,01/18/2025,04/17/2025,825,1,N,6690.95,80.4,D,East Curtisberg,VA,Returned,Tucker LLC transaction of $6690.95 was returned.,1630019,N
7709129,"Barnett, Herrera and Williams",12/21/2024,02/14/2025,105,1,Y,7083.16,38.22,D,Lynchstad,OK,Successful,"Barnett, Herrera and Williams transaction of $7083.16 was successful.",4865420,Y
7188445,Williams-Johnston,12/13/2024,03/28/2025,825,1,N,172.67,3.63,C,North Johnny,OK,Returned,Williams-Johnston transaction of $172.67 was returned.,2159941,N
3752659,Martin-Moore,04/02/2025,01/25/2025,825,1,Y,7301.3,141.33,C,North Charles,FL,Returned,Martin-Moore transaction of $7301.3 was returned.,6004136,N
8093626,"Walton, Patel and Ramirez",04/11/2025,12/17/2024,825,1,N,2786.0,47.44,C,South Ashley,ID,Returned,"Walton, Patel and Ramirez transaction of $2786.0 was returned.",6502198,N
3931569,Smith-Cook,01/22/2025,03/22/2025,825,1,N,552.68,3.69,C,Port Williamtown,MI,Returned,Smith-Cook transaction of $552.68 was returned.,9004272,N
7309851,Miller-Nolan,12/08/2024,05/07/2025,105,1,N,3078.75,82.17,C,West Susanview,NE,Successful,Miller-Nolan transaction of $3078.75 was successful.,5815209,Y
5250179,Thompson PLC,02/17/2025,03/31/2025,105,1,Y,2615.2,32.64,D,Martinezchester,PA,Successful,Thompson PLC transaction of $2615.2 was successful.,3261008,Y
1044673,Wall-Hanson,03/25/2025,12/18/2024,105,1,N,2823.85,15.3,,Harrisburgh,MN,Successful,Wall-Hanson transaction of $2823.85 was successful.,5279737,N
4790478,Bell-Bass,04/24/2025,03/05/2025,825,1,Y,8383.84,249.86,,South Keith,AR,Returned,Bell-Bass transaction of $8383.84 was returned.,6235849,N
7939388,Sanders LLC,05/29/2025,02/26/2025,825,1,N,3027.95,30.57,C,Dylanstad,IA,Returned,Sanders LLC transaction of $3027.95 was returned.,5146509,N
2281022,Barnes PLC,12/26/2024,05/19/2025,825,1,Y,1417.84,25.31,C,Toddfurt,MA,Returned,Barnes PLC transaction of $1417.84 was returned.,8267689,N
8019723,"Scott, Sanchez and Henderson",01/21/2025,12/13/2024,825,1,N,2104.32,43.24,,Elizabethchester,MA,Returned,"Scott, Sanchez and Henderson transaction of $2104.32 was returned.",4512473,N
3815007,Meyer Group,02/20/2025,03/20/2025,105,1,N,3440.55,70.76,,Melissaborough,NC,Successful,Meyer Group transaction of $3440.55 was successful.,2904049,Y
9766338,"Williams, Davis and Woods",03/06/2025,04/14/2025,825,1,Y,9711.4,183.06,D,West Nicole,KS,Returned,"Williams, Davis and Woods transaction of $9711.4 was returned.",1423010,N
7056674,"Brown, Smith and Edwards",05/28/2025,04/07/2025,105,1,N,4609.85,110.39,C,Walshland,PA,Successful,"Brown, Smith and Edwards transaction of $4609.85 was successful.",5600274,N
4448288,"Smith, Anderson and Farrell",03/24/2025,01/24/2025,105,1,N,5327.27,153.77,C,South Wesley,OH,Successful,"Smith, Anderson and Farrell transaction of $5327.27 was successful.",2638614,N
1930920,Garza Inc,03/12/2025,03/08/2025,105,1,N,8662.16,84.26,C,Taraton,TX,Successful,Garza Inc transaction of $8662.16 was successful.,9301303,Y
6230410,Brewer Inc,04/26/2025,12/25/2024,105,1,N,5744.46,135.65,C,Port Daniel,MN,Successful,Brewer Inc transaction of $5744.46 was successful.,6486741,Y
2704646,"Garza, Castillo and Murray",05/12/2025,02/17/2025,105,1,N,1551.6,42.85,D,East Clintonfurt,VT,Successful,"Garza, Castillo and Murray transaction of $1551.6 was successful.",5177432,N
2462235,"Hicks, Mullins and Delgado",12/04/2024,02/20/2025,825,1,Y,1970.44,13.98,,Gardnerview,MN,Returned,"Hicks, Mullins and Delgado transaction of $1970.44 was returned.",8503921,N
7080788,"Williams, Gibson and Valdez",12/11/2024,03/08/2025,825,1,Y,3210.67,19.18,C,New Samuel,MD,Returned,"Williams, Gibson and Valdez transaction of $3210.67 was returned.",4773507,N
5980024,Mueller LLC,01/27/2025,01/21/2025,105,1,N,5330.58,116.17,C,North Lisa,WY,Successful,Mueller LLC transaction of $5330.58 was successful.,9139936,Y
7832808,Wheeler Group,04/02/2025,05/10/2025,825,1,N,3201.07,48.56,,South Ronnie,NY,Returned,Wheeler Group transaction of $3201.07 was returned.,3459461,N
4982590,Johnson-Williams,05/01/2025,01/23/2025,105,1,N,1201.2,22.77,C,South Aimeeborough,AK,Successful,Johnson-Williams transaction of $1201.2 was successful.,5174569,N
3371611,Henry-Robinson,04/10/2025,04/29/2025,105,1,N,1531.25,23.62,,West Thomasberg,GA,Successful,Henry-Robinson transaction of $1531.25 was successful.,9677836,Y
2727697,"Haynes, Knight and Burns",12/15/2024,05/04/2025,825,1,Y,9177.59,217.56,,East Neil,MO,Returned,"Haynes, Knight and Burns transaction of $9177.59 was returned.",6379459,N
2565036,Roberts-Clarke,03/01/2025,05/22/2025,105,1,Y,1604.57,18.05,,Justinmouth,AK,Successful,Roberts-Clarke transaction of $1604.57 was successful.,5932439,Y
7786347,Walsh-Murray,05/04/2025,02/11/2025,105,1,N,8243.15,231.85,C,Amberton,NM,Successful,Walsh-Murray transaction of $8243.15 was successful.,1027080,Y
9375544,Brown LLC,05/09/2025,01/31/2025,825,1,Y,6505.58,94.5,,Kathyborough,SC,Returned,Brown LLC transaction of $6505.58 was returned.,9297089,N
3449651,Walsh Inc,04/21/2025,01/07/2025,105,1,N,4968.21,124.16,,New Brandonshire,AZ,Successful,Walsh Inc transaction of $4968.21 was successful.,9866534,Y
1065132,"Brown, Williams and Vaughn",05/13/2025,04/04/2025,825,1,Y,1395.83,34.88,,New Christopher,FL,Returned,"Brown, Williams and Vaughn transaction of $1395.83 was returned.",7523900,N
9259031,Phillips and Sons,01/23/2025,12/09/2024,105,1,N,496.32,4.98,C,East Nathantown,TX,Successful,Phillips and Sons transaction of $496.32 was successful.,4424645,Y
1782262,"Bowman, Gardner and Williams",01/19/2025,04/01/2025,105,1,N,5590.77,114.01,,West April,CA,Successful,"Bowman, Gardner and Williams transaction of $5590.77 was successful.",9262705,N
5262899,Coleman-Barnett,05/19/2025,05/17/2025,825,1,Y,1451.76,19.95,D,New Dustin,IL,Returned,Coleman-Barnett transaction of $1451.76 was returned.,6845895,N
4125030,May LLC,05/23/2025,04/04/2025,825,1,Y,7066.44,61.38,,Kimbury,CO,Returned,May LLC transaction of $7066.44 was returned.,8270025,N
1267354,"Townsend, Valentine and Reyes",05/10/2025,04/15/2025,825,1,N,5526.42,51.6,C,North Michaelstad,VA,Returned,"Townsend, Valentine and Reyes transaction of $5526.42 was returned.",2018308,N
1214643,"Hill, Dixon and Hoffman",01/27/2025,12/07/2024,825,1,N,8864.66,102.72,D,Lake Nicholaschester,PA,Returned,"Hill, Dixon and Hoffman transaction of $8864.66 was returned.",5070758,N
1698906,Ware PLC,02/02/2025,12/14/2024,825,1,N,8706.89,181.66,,New Jenniferview,SD,Returned,Ware PLC transaction of $8706.89 was returned.,4800995,N
8309020,Martin Group,01/06/2025,05/23/2025,825,1,Y,357.6,9.84,D,Samuelstad,MD,Returned,Martin Group transaction of $357.6 was returned.,8782609,N
8237945,Blair Ltd,05/17/2025,12/26/2024,825,1,N,5310.78,149.6,D,Christianland,DE,Returned,Blair Ltd transaction of $5310.78 was returned.,4071637,N
6831671,Chavez Ltd,12/31/2024,01/23/2025,825,1,Y,2064.01,44.32,C,Michelehaven,FL,Returned,Chavez Ltd transaction of $2064.01 was returned.,6709205,N
3147096,"Herring, Mccullough and Smith",05/06/2025,03/16/2025,825,1,Y,9922.94,247.92,C,East Cassandra,NY,Returned,"Herring, Mccullough and Smith transaction of $9922.94 was returned.",6637950,N
1153033,Murillo-Smith,05/01/2025,04/13/2025,105,1,N,6655.76,107.69,C,East Robertborough,IL,Successful,Murillo-Smith transaction of $6655.76 was successful.,4294172,Y
4595677,Aguirre Group,01/05/2025,01/04/2025,825,1,Y,3296.06,79.1,,Carrollland,CO,Returned,Aguirre Group transaction of $3296.06 was returned.,5808617,N
9741858,Thompson Ltd,04/12/2025,04/12/2025,825,1,Y,5603.39,161.2,,Lake David,VT,Returned,Thompson Ltd transaction of $5603.39 was returned.,8668471,N
6168048,Hansen-Moore,01/17/2025,05/14/2025,825,1,N,4598.72,87.76,C,South Larry,CO,Returned,Hansen-Moore transaction of $4598.72 was returned.,1187260,N
4915104,Mcpherson LLC,12/12/2024,03/27/2025,825,1,Y,5610.14,110.59,C,East Patrick,TN,Returned,Mcpherson LLC transaction of $5610.14 was returned.,3171484,N
8956294,"Lopez, Castillo and Cooley",03/22/2025,02/05/2025,825,1,N,7288.48,59.42,,Tammystad,PA,Returned,"Lopez, Castillo and Cooley transaction of $7288.48 was returned.",6884449,N
9278287,Gray LLC,05/21/2025,02/13/2025,825,1,N,8147.85,148.44,D,Dodsonshire,DE,Returned,Gray LLC transaction of $8147.85 was returned.,2435672,N
7375305,"Hall, Myers and Williams",05/30/2025,02/14/2025,105,1,Y,3678.76,79.42,,West Samuelfort,SC,Successful,"Hall, Myers and Williams transaction of $3678.76 was successful.",6591910,N
3665065,Marquez-Reilly,02/01/2025,03/05/2025,105,1,Y,7602.56,59.07,C,Ashleyville,VA,Successful,Marquez-Reilly transaction of $7602.56 was successful.,4083990,Y
5118292,Estes and Sons,05/11/2025,03/23/2025,825,1,Y,4370.71,77.57,D,New Tinaton,WI,Returned,Estes and Sons transaction of $4370.71 was returned.,4417653,N
9978794,Brock-Clayton,01/23/2025,04/05/2025,105,1,N,9066.95,190.21,,Port Seanmouth,WA,Successful,Brock-Clayton transaction of $9066.95 was successful.,9754498,Y
7697861,Allen PLC,03/15/2025,03/15/2025,825,1,Y,4798.9,56.24,D,Stewartstad,ME,Returned,Allen PLC transaction of $4798.9 was returned.,4374466,N
8968236,"Campbell, Fischer and Walton",04/05/2025,02/26/2025,825,1,Y,2314.35,48.38,C,East Margaret,ME,Returned,"Campbell, Fischer and Walton transaction of $2314.35 was returned.",6301823,N
6408592,Norris-Schneider,12/17/2024,02/18/2025,825,1,Y,9238.04,207.86,D,East Jennifer,ME,Returned,Norris-Schneider transaction of $9238.04 was returned.,5069251,N
8673126,Baldwin-Price,05/14/2025,01/29/2025,825,1,Y,7059.01,86.67,,New Elizabeth,MA,Returned,Baldwin-Price transaction of $7059.01 was returned.,4975833,N
3625471,"Lopez, Payne and Howard",03/01/2025,02/28/2025,105,1,N,7607.33,197.61,,Lake Matthew,KY,Successful,"Lopez, Payne and Howard transaction of $7607.33 was successful.",3300919,N
9271499,Barrett LLC,03/07/2025,01/19/2025,825,1,N,2244.08,45.62,D,New Nancy,TX,Returned,Barrett LLC transaction of $2244.08 was returned.,4457693,N
2206977,Christian LLC,02/18/2025,01/05/2025,825,1,N,8867.77,179.88,D,New Savannahstad,MI,Returned,Christian LLC transaction of $8867.77 was returned.,3446609,N
4985978,Morales Inc,01/13/2025,12/13/2024,402,7,Y,3512.87,61.85,C,Wagnerport,WY,Successful,Morales Inc transaction of $3512.87 was successful.,9779670,Y
2849810,Moore-Martin,04/11/2025,02/26/2025,825,1,Y,863.19,20.21,,Chaseburgh,SC,Returned,Moore-Martin transaction of $863.19 was returned.,7458434,N
3604390,Johnson PLC,12/05/2024,05/26/2025,402,7,Y,1266.9,15.23,,East Ernestview,ME,Successful,Johnson PLC transaction of $1266.9 was successful.,7465980,Y
6122245,Choi-Cummings,04/13/2025,05/21/2025,825,1,N,3818.8,71.92,,Potterchester,LA,Returned,Choi-Cummings transaction of $3818.8 was returned.,8848368,N
8313086,"Schmidt, Jenkins and Robinson",01/12/2025,03/11/2025,825,1,Y,8045.62,216.07,C,East Gary,HI,Returned,"Schmidt, Jenkins and Robinson transaction of $8045.62 was returned.",1769621,N
1136007,Love-Smith,05/29/2025,12/06/2024,402,7,N,5537.72,37.66,D,East Beverlybury,AL,Successful,Love-Smith transaction of $5537.72 was successful.,5028931,Y
8359050,"Ballard, Wilkinson and Carter",12/14/2024,02/22/2025,408,19,N,4005.45,94.82,C,Adkinsberg,DC,Returned,"Ballard, Wilkinson and Carter transaction of $4005.45 was returned.",1227899,N
6474338,Carpenter-Murray,01/19/2025,12/24/2024,402,7,N,8808.11,120.02,,Josephberg,NM,Successful,Carpenter-Murray transaction of $8808.11 was successful.,3404210,N
7592622,Smith-Cobb,02/11/2025,01/20/2025,402,7,N,8558.64,242.08,D,Lake Annette,VA,Successful,Smith-Cobb transaction of $8558.64 was successful.,7296540,N
9317684,Stephens PLC,04/20/2025,01/30/2025,408,19,N,7495.12,111.51,,New Alan,MO,Returned,Stephens PLC transaction of $7495.12 was returned.,8832665,N
2056402,"Montgomery, Underwood and Davenport",02/08/2025,01/12/2025,402,7,N,4090.64,96.02,,North Alexander,WV,Successful,"Montgomery, Underwood and Davenport transaction of $4090.64 was successful.",3694740,Y
9410611,Bauer-Andrade,02/20/2025,12/28/2024,408,19,Y,9811.25,264.78,D,Clarkside,ME,Returned,Bauer-Andrade transaction of $9811.25 was returned.,3185466,N
4649178,West-Cox,05/09/2025,05/25/2025,402,7,Y,6737.41,110.15,D,Anthonybury,AZ,Successful,West-Cox transaction of $6737.41 was successful.,3561575,N
2498890,"Thompson, Fisher and Good",04/21/2025,05/10/2025,408,19,Y,4170.77,43.54,,East Gregory,MS,Returned,"Thompson, Fisher and Good transaction of $4170.77 was returned.",5889074,N
7671710,"Haley, Velasquez and Mitchell",03/11/2025,01/25/2025,402,7,N,7485.14,37.9,,East Philip,NM,Successful,"Haley, Velasquez and Mitchell transaction of $7485.14 was successful.",3516121,Y
9061412,"King, Santiago and Peterson",05/24/2025,03/28/2025,408,19,Y,6073.46,40.19,D,Lake Ivanland,AZ,Returned,"King, Santiago and Peterson transaction of $6073.46 was returned.",7776605,N
7213027,Vargas and Sons,12/05/2024,01/04/2025,402,7,N,2992.86,74.33,,Wrightmouth,MI,Successful,Vargas and Sons transaction of $2992.86 was successful.,1326611,Y
6688369,Gutierrez-Allen,01/23/2025,04/24/2025,402,7,N,9176.94,188.11,C,New Andrew,TX,Successful,Gutierrez-Allen transaction of $9176.94 was successful.,8290389,N
9679680,Cherry-Soto,01/31/2025,01/06/2025,408,19,N,2724.77,43.93,D,North Ellenbury,NM,Returned,Cherry-Soto transaction of $2724.77 was returned.,1109344,N
6355946,"Rivera, Moreno and Harrison",05/15/2025,03/21/2025,408,19,N,192.33,2.53,,Pricebury,CA,Returned,"Rivera, Moreno and Harrison transaction of $192.33 was returned.",8405825,N
4527356,Owens-Miller,05/28/2025,01/26/2025,408,19,Y,9839.99,155.45,D,Lisaport,GA,Returned,Owens-Miller transaction of $9839.99 was returned.,2974171,N
